,country,vaccine,year,pop_est,vac_coverage,fvp,protected_cohort,cumulative_protected,cases_averted,dalys_averted,deaths_averted,total_pop,percent_protected,daly_by_pop
38,GMB,MCV2,2018,83287,0.71,59133.77,58542.43229999999,110772.38501999999,8894.818872925509,2740.7436051823524,65.21642469383247,2280092.0,0.04858241905151195,0.0012020320255421064
39,GMB,MCV2,2019,84864,0.61,51767.04,51249.3696,106864.68028499998,7786.725662637267,2399.308953906018,57.091933522632054,2347696.0,0.045518959986727406,0.0010219845132870772
40,GMB,MCV2,2020,86398,0.62,53566.76,53031.0924,101717.99351999999,8057.437024723289,2482.722730519936,59.076777442611856,2416663.0,0.042090268076268804,0.0010273351023787495
41,GMB,MCV2,2021,87801,0.63,55314.63,54761.4837,105141.02148,8320.349182419648,2563.7333531335466,61.00443793558582,2486937.0,0.042277316023686964,0.0010308798948801465
42,GMB,MCV2,2022,89165,0.64,57065.6,56494.943999999996,108518.353515,8583.727637774793,2644.887655157012,62.935517302691274,2558493.0,0.042414950330135745,0.0010337677903191496
43,GMB,MCV2,2023,90503,0.65,58826.950000000004,58238.6805,111908.8773,8848.667438193866,2726.5230514625064,64.87804438382415,2631250.0,0.04253068971021377,0.0010362082855914514
44,GMB,MCV2,2024,91831,0.66,60608.46000000001,60002.375400000004,115329.12187500001,9116.639677581032,2809.0928274140215,66.84280517543796,2705194.0,0.042632477328797866,0.0010384071631883043
45,GMB,MCV2,2025,93163,0.67,62419.21000000001,61795.017900000006,118797.27453000001,9389.010156820726,2893.0178246378405,68.83981367015016,2780254.0,0.04272892855472918,0.0010405588211141285
46,GMB,MCV2,2026,94450,0.68,64226.00000000001,63583.740000000005,122289.007005,9660.784978405974,2976.7592830026197,70.83245482887503,2856404.0,0.04281222369279696,0.0010421352452253323
47,GMB,MCV2,2027,95745,0.69,66064.04999999999,65403.40949999999,125807.9625,9937.261885414957,3061.9495859970907,72.85957147319684,2933573.0,0.04288557417865518,0.0010437611697397989
48,GMB,MCV2,2028,97029,0.7,67920.3,67241.09700000001,129374.336025,10216.476410936806,3147.9834261719993,74.90676021725844,3011722.0,0.04295693162416717,0.0010452436932001025
49,GMB,MCV2,2029,98275,0.71,69775.25,69077.4975,132956.53965,10495.495392279161,3233.957013691161,76.95251523991003,3090774.0,0.043017231169279926,0.0010463259409103226
50,GMB,MCV2,2030,99463,0.72,71613.36,70897.2264,136520.849025,10771.981324404123,3319.150097577437,78.97969805598925,3170686.0,0.0430571961477737,0.001046823967298382
0,GMB,PCV3,1980,26913,,,,,,,,637252.0,,
1,GMB,PCV3,1981,27465,,,,,,,,657580.0,,
2,GMB,PCV3,1982,27893,,,,,,,,678111.0,,
3,GMB,PCV3,1983,28396,,,,,,,,700198.0,,
4,GMB,PCV3,1984,29247,,,,,,,,725688.0,,
5,GMB,PCV3,1985,30628,,,,,,,,755791.0,,
6,GMB,PCV3,1986,32258,,,,,,,,791141.0,,
7,GMB,PCV3,1987,34382,,,,,,,,831009.0,,
8,GMB,PCV3,1988,36740,,,,,,,,873438.0,,
9,GMB,PCV3,1989,38968,,,,,,,,915631.0,,
10,GMB,PCV3,1990,40797,,,,,,,,955594.0,,
11,GMB,PCV3,1991,42530,,,,,,,,992670.0,,
12,GMB,PCV3,1992,43893,,,,,,,,1027476.0,,
13,GMB,PCV3,1993,44956,,,,,,,,1060861.0,,
14,GMB,PCV3,1994,45846,,,,,,,,1094218.0,,
15,GMB,PCV3,1995,46675,,,,,,,,1128576.0,,
16,GMB,PCV3,1996,47451,,,,,,,,1164089.0,,
17,GMB,PCV3,1997,48185,,,,,,,,1200522.0,,
18,GMB,PCV3,1998,48964,,,,,,,,1238124.0,,
19,GMB,PCV3,1999,49902,,,,,,,,1277118.0,,
20,GMB,PCV3,2000,51081,,,,,,,,1317707.0,,
21,GMB,PCV3,2001,52484,,,,,,,,1360070.0,,
22,GMB,PCV3,2002,54134,,,,,,,,1404263.0,,
23,GMB,PCV3,2003,55966,,,,,,,,1449924.0,,
24,GMB,PCV3,2004,57880,,,,,,,,1496523.0,,
25,GMB,PCV3,2005,59790,,,,,,,,1543745.0,,
26,GMB,PCV3,2006,61675,,,,,,,,1591444.0,,
27,GMB,PCV3,2007,63554,,,,,,,,1639844.0,,
28,GMB,PCV3,2008,65436,,,,,,,,1689286.0,,
29,GMB,PCV3,2009,67337,,,,,,,,1740277.0,,
30,GMB,PCV3,2010,69261,0.99,68568.39,39769.6662,,393.4861037101616,9434.345368566013,143.3194742033597,1793197.0,,0.00526118734782961
31,GMB,PCV3,2011,71074,0.95,67520.3,39161.774,76942.95689,387.4715414543235,9290.138350764657,141.12878972443582,1848141.0,0.04163262266785922,0.00502674760787443
32,GMB,PCV3,2012,72912,0.98,71453.76,41443.180799999995,78646.86609999998,410.04406867130746,9831.34429323231,149.35038307087353,1905019.0,0.04128403239022812,0.005160759180476578
33,GMB,PCV3,2013,74749,0.96,71759.04,41620.24319999999,80991.26495999999,411.7959464351085,9873.34786009622,149.9884696452382,1963707.0,0.04124406795922202,0.005027912952439555
34,GMB,PCV3,2014,76566,0.96,73503.36,42631.9488,82171.17984,421.80588950689,10113.34937264883,153.6343919899572,2024036.0,0.04059768691861212,0.004996625244140337
35,GMB,PCV3,2015,78348,0.97,75997.56,44078.5848,84578.93615999998,436.1190889253667,10456.527099561732,158.8476897290177,2085860.0,0.0405487118790331,0.005013053176896691
36,GMB,PCV3,2016,80018,0.95,76017.09999999999,44089.91799999999,85964.57355999999,436.231221038524,10459.215614028846,158.88853161732706,2149134.0,0.039999634066558896,0.0048667117145924105
37,GMB,PCV3,2017,81668,0.9,73501.2,42630.695999999996,84516.11809999999,421.7934941453537,10113.052177600264,153.6298772264593,2213899.0,0.03817523658486679,0.004567982630463388
38,GMB,PCV3,2018,83287,0.93,77456.91,44925.0078,85424.169,444.49370506334844,10657.319504248744,161.89797681726162,2280092.0,0.0374652290346179,0.004674074337460394
39,GMB,PCV3,2019,84864,0.87,73831.68,42822.37439999999,85501.13180999999,423.68998446041184,10158.523020030772,154.3206360416324,2347696.0,0.03641916662549154,0.004327018072199626
40,GMB,PCV3,2020,86398,0.88,76030.24,44097.5392,84778.79488,436.30662615453673,10461.023550574288,158.91599642860575,2416663.0,0.03508093386624449,0.00432870596792945
41,GMB,PCV3,2021,87801,0.89,78142.89,45322.8762,87215.53844,448.43026529792735,10751.703698422312,163.33179045812471,2486937.0,0.0350694603200644,0.004323271437283016
42,GMB,PCV3,2022,89165,0.9,80248.5,46544.13,89600.86239,460.51350474445877,11041.415210556492,167.7328697029099,2558493.0,0.035020952720996305,0.004315593285014457
43,GMB,PCV3,2023,90503,0.91,82357.73,47767.4834,91984.4069,472.61751789875024,11331.624799577621,172.14151535689058,2631250.0,0.03495844442755344,0.00430655574330741
44,GMB,PCV3,2024,91831,0.92,84484.52,49001.0216,94380.13083,484.82230075145736,11624.250474271348,176.58686436597426,2705194.0,0.03488848889580562,0.0042970117759655495
45,GMB,PCV3,2025,93163,0.93,86641.59000000001,50252.122200000005,96803.09272,497.2008482094053,11921.042383257001,181.0955036707595,2780254.0,0.034818075154284464,0.004287752983452952
46,GMB,PCV3,2026,94450,0.94,88783.0,51494.14,99233.65609,509.4895292962147,12215.679628140553,185.5714109401852,2856404.0,0.03474076359296514,0.0042765937970050995
47,GMB,PCV3,2027,95745,0.95,90957.75,52755.494999999995,101674.92799999999,521.9695350837748,12514.904133634831,190.1170044202677,2933573.0,0.03465907546872022,0.004266096031574749
48,GMB,PCV3,2028,97029,0.95,92177.55,53462.979,103580.69924999999,528.9694711958178,12682.736781894137,192.66659169558886,3011722.0,0.03439251672299103,0.004211124659544984
49,GMB,PCV3,2029,98275,0.95,93361.25,54149.524999999994,104939.35504999998,535.7622440895917,12845.602420313991,195.14072389578368,3090774.0,0.03395245173215511,0.0041561118413426515
50,GMB,PCV3,2030,99463,0.95,94489.84999999999,54804.11299999999,106246.16174999998,542.2388204923232,13000.886833189421,197.49968782341725,3170686.0,0.033508887903122536,0.004100338801505233
0,GMB,Rota,1980,26913,,,,,,,,637252.0,,
1,GMB,Rota,1981,27465,,,,,,,,657580.0,,
2,GMB,Rota,1982,27893,,,,,,,,678111.0,,
3,GMB,Rota,1983,28396,,,,,,,,700198.0,,
4,GMB,Rota,1984,29247,,,,,,,,725688.0,,
5,GMB,Rota,1985,30628,,,,,,,,755791.0,,
6,GMB,Rota,1986,32258,,,,,,,,791141.0,,
7,GMB,Rota,1987,34382,,,,,,,,831009.0,,
8,GMB,Rota,1988,36740,,,,,,,,873438.0,,
9,GMB,Rota,1989,38968,,,,,,,,915631.0,,
10,GMB,Rota,1990,40797,,,,,,,,955594.0,,
11,GMB,Rota,1991,42530,,,,,,,,992670.0,,
12,GMB,Rota,1992,43893,,,,,,,,1027476.0,,
13,GMB,Rota,1993,44956,,,,,,,,1060861.0,,
14,GMB,Rota,1994,45846,,,,,,,,1094218.0,,
15,GMB,Rota,1995,46675,,,,,,,,1128576.0,,
16,GMB,Rota,1996,47451,,,,,,,,1164089.0,,
17,GMB,Rota,1997,48185,,,,,,,,1200522.0,,
18,GMB,Rota,1998,48964,,,,,,,,1238124.0,,
19,GMB,Rota,1999,49902,,,,,,,,1277118.0,,
20,GMB,Rota,2000,51081,,,,,,,,1317707.0,,
21,GMB,Rota,2001,52484,,,,,,,,1360070.0,,
22,GMB,Rota,2002,54134,,,,,,,,1404263.0,,
23,GMB,Rota,2003,55966,,,,,,,,1449924.0,,
24,GMB,Rota,2004,57880,,,,,,,,1496523.0,,
25,GMB,Rota,2005,59790,,,,,,,,1543745.0,,
26,GMB,Rota,2006,61675,,,,,,,,1591444.0,,
27,GMB,Rota,2007,63554,,,,,,,,1639844.0,,
28,GMB,Rota,2008,65436,,,,,,,,1689286.0,,
29,GMB,Rota,2009,67337,,,,,,,,1740277.0,,
30,GMB,Rota,2010,69261,,,,,,,,1793197.0,,
31,GMB,Rota,2011,71074,,,,,,,,1848141.0,,
32,GMB,Rota,2012,72912,,,,,,,,1905019.0,,
33,GMB,Rota,2013,74749,0.07,5232.43,4599.30597,,202.9314364399111,279.8305091224962,4.301137646038937,1963707.0,,0.00014250115171076755
34,GMB,Rota,2014,76566,0.92,70440.72,61917.39288,66286.7335515,2731.930765143838,3767.1717616012443,57.90335133123383,2024036.0,0.03274977992066347,0.0018612177656925294
35,GMB,Rota,2015,78348,0.97,75997.56,66801.85524,125623.378476,2947.4439250459786,4064.3517269925164,62.47115896879707,2085860.0,0.06022617935815443,0.0019485256570395504
36,GMB,Rota,2016,80018,0.95,76017.09999999999,66819.0309,130280.793378,2948.2017527222274,4065.396726762843,62.48722114824401,2149134.0,0.060620135076733236,0.0018916441351552965
37,GMB,Rota,2017,81668,0.93,75951.24,66761.13996,130239.219315,2945.647477862567,4061.874532040543,62.43308321895148,2213899.0,0.058827985971808106,0.0018347153741162278
38,GMB,Rota,2018,83287,0.93,77456.91,68084.62389,131507.706852,3004.04248284199,4142.397807587558,63.67076703307063,2280092.0,0.0576764914977115,0.0018167678355029352
39,GMB,Rota,2019,84864,0.9,76377.6,67135.91040000001,131816.3030955,2962.183169164796,4084.676277285003,62.78355767284101,2347696.0,0.0561470919128797,0.001739865926970529
40,GMB,Rota,2020,86398,0.91,78622.18000000001,69108.89622000001,132888.0111,3049.235617760247,4204.716481199087,64.62863683062164,2416663.0,0.054988225954549726,0.0017398853217014895
41,GMB,Rota,2021,87801,0.92,80776.92,71002.91268,136656.36408899998,3132.8037655146422,4319.95203929095,66.39986613162057,2486937.0,0.054949668644199666,0.0017370572874547887
42,GMB,Rota,2022,89165,0.93,82923.45,72889.71255,140342.479596,3216.0535015381274,4434.748526343182,68.16434668680277,2558493.0,0.05485357184717722,0.0017333440139735313
43,GMB,Rota,2023,90503,0.94,85072.81999999999,74779.00877999999,144024.23570249998,3299.4133824234614,4549.696896678307,69.93116176550744,2631250.0,0.054736051573396664,0.0017291009583575514
44,GMB,Rota,2024,91831,0.95,87239.45,76683.47654999999,147723.53489099996,3383.442664828349,4665.568332317212,71.71216482871849,2705194.0,0.05460737192637569,0.001724670516168974
45,GMB,Rota,2025,93163,0.95,88504.84999999999,77795.76315,150645.06587249998,3432.519181794857,4733.241961251303,72.75234302074354,2780254.0,0.054183921998673494,0.001702449474490929
46,GMB,Rota,2026,94450,0.95,89727.5,78870.4725,152776.4474925,3479.937708323307,4798.629318937621,73.75738005763262,2856404.0,0.05348558799543062,0.0016799546979130477
47,GMB,Rota,2027,95745,0.95,90957.75,79951.86225,154878.811125,3527.6509887074117,4864.423124845765,74.76866441099033,2933573.0,0.05279528108726117,0.0016581905835804207
48,GMB,Rota,2028,97029,0.95,92177.55,81024.06645,156978.3355875,3574.9589825399908,4929.658064448898,75.77135870420365,3011722.0,0.05212245206811918,0.0016368237388606577
49,GMB,Rota,2029,98275,0.95,93361.25,82064.53875,159037.4018775,3620.8668955582107,4992.962374998357,76.74437824419107,3090774.0,0.05145552598717991,0.0016154407844113988
50,GMB,Rota,2030,99463,0.95,94489.84999999999,83056.57814999999,161017.8899625,3664.6378431229327,5053.319935939571,77.67210473978096,3170686.0,0.050783297356628815,0.0015937623391088147
0,GNB,Hib3,1980,32292,,,,,,,,781676.0,,
1,GNB,Hib3,1981,33188,,,,,,,,793803.0,,
2,GNB,Hib3,1982,34414,,,,,,,,810402.0,,
3,GNB,Hib3,1983,35781,,,,,,,,830212.0,,
4,GNB,Hib3,1984,37028,,,,,,,,851275.0,,
5,GNB,Hib3,1985,37962,,,,,,,,872162.0,,
6,GNB,Hib3,1986,38239,,,,,,,,892530.0,,
7,GNB,Hib3,1987,38249,,,,,,,,912755.0,,
8,GNB,Hib3,1988,38144,,,,,,,,933046.0,,
9,GNB,Hib3,1989,38152,,,,,,,,953782.0,,
10,GNB,Hib3,1990,38444,,,,,,,,975265.0,,
11,GNB,Hib3,1991,39000,,,,,,,,997520.0,,
12,GNB,Hib3,1992,39840,,,,,,,,1020353.0,,
13,GNB,Hib3,1993,40828,,,,,,,,1043419.0,,
14,GNB,Hib3,1994,41768,,,,,,,,1066344.0,,
15,GNB,Hib3,1995,42514,,,,,,,,1088850.0,,
16,GNB,Hib3,1996,42908,,,,,,,,1110834.0,,
17,GNB,Hib3,1997,43156,,,,,,,,1132503.0,,
18,GNB,Hib3,1998,43356,,,,,,,,1154372.0,,
19,GNB,Hib3,1999,43658,,,,,,,,1177132.0,,
20,GNB,Hib3,2000,44174,,,,,,,,1201304.0,,
21,GNB,Hib3,2001,44716,,,,,,,,1227105.0,,
22,GNB,Hib3,2002,45477,,,,,,,,1254453.0,,
23,GNB,Hib3,2003,46434,,,,,,,,1283297.0,,
24,GNB,Hib3,2004,47548,,,,,,,,1313492.0,,
25,GNB,Hib3,2005,48771,,,,,,,,1344929.0,,
26,GNB,Hib3,2006,49927,,,,,,,,1377581.0,,
27,GNB,Hib3,2007,51195,,,,,,,,1411543.0,,
28,GNB,Hib3,2008,52525,,,,,,,,1446936.0,,
29,GNB,Hib3,2009,53855,0.8,43084.0,40068.12,,481.6095805299312,8328.085640389087,131.24250882251232,1483918.0,,0.005612227657046472
30,GNB,Hib3,2010,55138,0.86,47418.68,44099.3724,82164.0864,530.0643065658489,9165.974096978116,144.44681385785648,1522602.0,0.05396294396040462,0.006019940928081085
31,GNB,Hib3,2011,56185,0.89,50004.65,46504.3245,88398.72828000001,558.9712772965839,9665.839003288509,152.3241973538121,1562996.0,0.056557232571292575,0.006184173857955177
32,GNB,Hib3,2012,57194,0.87,49758.78,46275.6654,90454.773675,556.2228475415728,9618.312626526777,151.5752279998944,1604980.0,0.05635881672980349,0.0059927928239148
33,GNB,Hib3,2013,58139,0.87,50580.93,47040.2649,91002.14703,565.4131575553293,9777.233237641016,154.0796618646337,1648257.0,0.055211139421825595,0.0059318621050242866
34,GNB,Hib3,2014,59008,0.88,51927.04,48292.14720000001,92980.398855,580.4604946746114,10037.434689720307,158.18018302216487,1692432.0,0.054938927445829434,0.005930775765123979
35,GNB,Hib3,2015,59797,0.88,52621.36,48937.8648,94815.40464000001,588.2218716116075,10171.64591481164,160.29522105776152,1737205.0,0.05457928375753006,0.005855178815863205
36,GNB,Hib3,2016,60463,0.88,53207.44,49482.919200000004,95973.89076000001,594.7733000527221,10284.934477436262,162.0805383349572,1782434.0,0.05384428863004185,0.00577016286574216
37,GNB,Hib3,2017,61063,0.88,53735.44,49973.959200000005,96982.73244,600.6754878375101,10386.996245566552,163.6889322783767,1828146.0,0.0530497741646455,0.005681710457242776
38,GNB,Hib3,2018,61619,0.88,54224.72,50428.9896,97904.25084,606.1448485180802,10481.573484033954,165.17937733261212,1874303.0,0.052235017945337546,0.0055922513510536734
39,GNB,Hib3,2019,62172,0.84,52224.479999999996,48568.7664,96476.30652,583.7853937933752,10094.929485767036,159.0862449436245,1920917.0,0.05022408907828917,0.005255265836976317
40,GNB,Hib3,2020,62751,0.85,53338.35,49604.6655,95744.99358000001,596.2366625582271,10310.239223773262,162.47931646210313,1967997.0,0.04865098553503893,0.005238950681212045
41,GNB,Hib3,2021,63361,0.86,54490.46,50676.1278,97800.560025,609.1153928020377,10532.940708016802,165.9888746934536,2015489.0,0.048524482160408715,0.0052259976154753526
42,GNB,Hib3,2022,64001,0.87,55680.87,51783.20910000001,99925.53051000001,622.4222552279647,10763.045536425854,169.61510240971504,2063360.0,0.04842854882812501,0.005216271293630706
43,GNB,Hib3,2023,64667,0.88,56906.96,52923.4728,102117.521445,636.127962464803,11000.04726613583,173.3500185651833,2111611.0,0.04836000638611942,0.005209315194008665
44,GNB,Hib3,2024,65349,0.89,58160.61,54089.367300000005,104366.66646000001,650.1417460185897,11242.376310864123,177.168888010577,2160278.0,0.04831168324632293,0.005204134056294663
45,GNB,Hib3,2025,66036,0.9,59432.4,55272.132000000005,106657.03093500002,664.358305493619,11488.211795883863,181.04301553576926,2209377.0,0.048274708632795586,0.005199751692845478
46,GNB,Hib3,2026,66703,0.91,60699.73,56450.748900000006,108959.27430000002,678.5250093672844,11733.185168240987,184.90355700606065,2258894.0,0.04823567387402863,0.005194216801780423
47,GNB,Hib3,2027,67378,0.92,61987.76,57648.6168,111276.828255,692.9231058302397,11982.159825825944,188.82715482981564,2308813.0,0.04819655305778337,0.0051897489427796635
48,GNB,Hib3,2028,68060,0.93,63295.8,58865.094000000005,113631.27996000001,707.5448817961753,12235.002392464477,192.81170712858545,2359157.0,0.048166052517912124,0.005186175567147281
49,GNB,Hib3,2029,68747,0.94,64622.17999999999,60098.6274,116020.46669999999,722.3716693605446,12491.39005915511,196.8521267472839,2409955.0,0.0481421714098396,0.005183246184744159
50,GNB,Hib3,2030,69440,0.95,65968.0,61350.240000000005,118443.93603,737.4157647478994,12751.535454581452,200.95176450662643,2461206.0,0.04812434880704825,0.005181011038727133
0,GNB,MCV2,1980,32292,,,,,,,,781676.0,,
1,GNB,MCV2,1981,33188,,,,,,,,793803.0,,
2,GNB,MCV2,1982,34414,,,,,,,,810402.0,,
3,GNB,MCV2,1983,35781,,,,,,,,830212.0,,
4,GNB,MCV2,1984,37028,,,,,,,,851275.0,,
5,GNB,MCV2,1985,37962,,,,,,,,872162.0,,
6,GNB,MCV2,1986,38239,,,,,,,,892530.0,,
7,GNB,MCV2,1987,38249,,,,,,,,912755.0,,
8,GNB,MCV2,1988,38144,,,,,,,,933046.0,,
9,GNB,MCV2,1989,38152,,,,,,,,953782.0,,
10,GNB,MCV2,1990,38444,,,,,,,,975265.0,,
11,GNB,MCV2,1991,39000,,,,,,,,997520.0,,
12,GNB,MCV2,1992,39840,,,,,,,,1020353.0,,
13,GNB,MCV2,1993,40828,,,,,,,,1043419.0,,
14,GNB,MCV2,1994,41768,,,,,,,,1066344.0,,
15,GNB,MCV2,1995,42514,,,,,,,,1088850.0,,
16,GNB,MCV2,1996,42908,,,,,,,,1110834.0,,
17,GNB,MCV2,1997,43156,,,,,,,,1132503.0,,
18,GNB,MCV2,1998,43356,,,,,,,,1154372.0,,
19,GNB,MCV2,1999,43658,,,,,,,,1177132.0,,
20,GNB,MCV2,2000,44174,,,,,,,,1201304.0,,
21,GNB,MCV2,2001,44716,,,,,,,,1227105.0,,
22,GNB,MCV2,2002,45477,,,,,,,,1254453.0,,
23,GNB,MCV2,2003,46434,,,,,,,,1283297.0,,
24,GNB,MCV2,2004,47548,,,,,,,,1313492.0,,
25,GNB,MCV2,2005,48771,,,,,,,,1344929.0,,
26,GNB,MCV2,2006,49927,,,,,,,,1377581.0,,
27,GNB,MCV2,2007,51195,,,,,,,,1411543.0,,
28,GNB,MCV2,2008,52525,,,,,,,,1446936.0,,
29,GNB,MCV2,2009,53855,,,,,,,,1483918.0,,
30,GNB,MCV2,2010,55138,,,,,,,,1522602.0,,
31,GNB,MCV2,2011,56185,,,,,,,,1562996.0,,
32,GNB,MCV2,2012,57194,,,,,,,,1604980.0,,
33,GNB,MCV2,2013,58139,,,,,,,,1648257.0,,
34,GNB,MCV2,2014,59008,,,,,,,,1692432.0,,
35,GNB,MCV2,2015,59797,,,,,,,,1737205.0,,
36,GNB,MCV2,2016,60463,,,,,,,,1782434.0,,
37,GNB,MCV2,2017,61063,,,,,,,,1828146.0,,
38,GNB,MCV2,2018,61619,,,,,,,,1874303.0,,
39,GNB,MCV2,2019,62172,,,,,,,,1920917.0,,
40,GNB,MCV2,2020,62751,,,,,,,,1967997.0,,
41,GNB,MCV2,2021,63361,,,,,,,,2015489.0,,
42,GNB,MCV2,2022,64001,,,,,,,,2063360.0,,
43,GNB,MCV2,2023,64667,,,,,,,,2111611.0,,
44,GNB,MCV2,2024,65349,,,,,,,,2160278.0,,
45,GNB,MCV2,2025,66036,,,,,,,,2209377.0,,
46,GNB,MCV2,2026,66703,,,,,,,,2258894.0,,
47,GNB,MCV2,2027,67378,,,,,,,,2308813.0,,
48,GNB,MCV2,2028,68060,,,,,,,,2359157.0,,
49,GNB,MCV2,2029,68747,,,,,,,,2409955.0,,
50,GNB,MCV2,2030,69440,,,,,,,,2461206.0,,
0,GNB,PCV3,1980,32292,,,,,,,,781676.0,,
1,GNB,PCV3,1981,33188,,,,,,,,793803.0,,
2,GNB,PCV3,1982,34414,,,,,,,,810402.0,,
3,GNB,PCV3,1983,35781,,,,,,,,830212.0,,
4,GNB,PCV3,1984,37028,,,,,,,,851275.0,,
5,GNB,PCV3,1985,37962,,,,,,,,872162.0,,
6,GNB,PCV3,1986,38239,,,,,,,,892530.0,,
7,GNB,PCV3,1987,38249,,,,,,,,912755.0,,
8,GNB,PCV3,1988,38144,,,,,,,,933046.0,,
9,GNB,PCV3,1989,38152,,,,,,,,953782.0,,
10,GNB,PCV3,1990,38444,,,,,,,,975265.0,,
11,GNB,PCV3,1991,39000,,,,,,,,997520.0,,
12,GNB,PCV3,1992,39840,,,,,,,,1020353.0,,
13,GNB,PCV3,1993,40828,,,,,,,,1043419.0,,
14,GNB,PCV3,1994,41768,,,,,,,,1066344.0,,
15,GNB,PCV3,1995,42514,,,,,,,,1088850.0,,
16,GNB,PCV3,1996,42908,,,,,,,,1110834.0,,
17,GNB,PCV3,1997,43156,,,,,,,,1132503.0,,
18,GNB,PCV3,1998,43356,,,,,,,,1154372.0,,
19,GNB,PCV3,1999,43658,,,,,,,,1177132.0,,
20,GNB,PCV3,2000,44174,,,,,,,,1201304.0,,
21,GNB,PCV3,2001,44716,,,,,,,,1227105.0,,
22,GNB,PCV3,2002,45477,,,,,,,,1254453.0,,
23,GNB,PCV3,2003,46434,,,,,,,,1283297.0,,
24,GNB,PCV3,2004,47548,,,,,,,,1313492.0,,
25,GNB,PCV3,2005,48771,,,,,,,,1344929.0,,
26,GNB,PCV3,2006,49927,,,,,,,,1377581.0,,
27,GNB,PCV3,2007,51195,,,,,,,,1411543.0,,
28,GNB,PCV3,2008,52525,,,,,,,,1446936.0,,
29,GNB,PCV3,2009,53855,,,,,,,,1483918.0,,
30,GNB,PCV3,2010,55138,,,,,,,,1522602.0,,
31,GNB,PCV3,2011,56185,,,,,,,,1562996.0,,
32,GNB,PCV3,2012,57194,,,,,,,,1604980.0,,
33,GNB,PCV3,2013,58139,,,,,,,,1648257.0,,
34,GNB,PCV3,2014,59008,,,,,,,,1692432.0,,
35,GNB,PCV3,2015,59797,0.1,5979.700000000001,3468.226,,38.800884894702484,635.9411502936038,9.893421464405938,1737205.0,,0.00036607144827098916
36,GNB,PCV3,2016,60463,0.88,53207.44,30860.3152,34155.1299,345.2507241135489,5658.6117360031285,88.03177901267473,1782434.0,0.019162072705076316,0.003174654285097304
37,GNB,PCV3,2017,61063,0.88,53735.44,31166.5552,60483.85464,348.6767935191049,5714.764540885483,88.90535570267696,1828146.0,0.033084805393004714,0.0031259891392074173
38,GNB,PCV3,2018,61619,0.88,54224.72,31450.3376,61058.56504,351.85161783492003,5766.7994734098,89.71487010207902,1874303.0,0.03257667785838256,0.003076770123832593
39,GNB,PCV3,2019,62172,0.84,52224.479999999996,30290.198399999994,60168.01911999999,338.8725249035389,5554.073930913808,86.40547040812056,1920917.0,0.03132255017785776,0.0028913659106113423
40,GNB,PCV3,2020,62751,0.85,53338.35,30936.243,59711.93147999999,346.1001687080211,5672.534015713638,88.24836977875084,1967997.0,0.03034147484980922,0.0028823895644727294
41,GNB,PCV3,2021,63361,0.86,54490.46,31604.4668,60993.89765,353.5759429936936,5795.060924867067,90.154537279354,2015489.0,0.030262580272082854,0.002875262988221254
42,GNB,PCV3,2022,64001,0.87,55680.87,32294.904599999998,62319.14805999999,361.30023708662515,5921.661039374653,92.12407218000847,2063360.0,0.03020275088205645,0.0028699117165083424
43,GNB,PCV3,2023,64667,0.88,56906.96,33006.036799999994,63686.196169999996,369.2560504151442,6052.055722212166,94.15263968729033,2111611.0,0.030160003982741136,0.0028660845781785403
44,GNB,PCV3,2024,65349,0.89,58160.61,33733.1538,65088.888759999994,377.3906941846049,6185.381411304526,96.22680525058826,2160278.0,0.030129866970825047,0.0028632339964136683
45,GNB,PCV3,2025,66036,0.9,59432.4,34470.792,66517.28811,385.64304420220344,6320.636289564623,98.33098346759193,2209377.0,0.03010680753443165,0.0028608228878840613
46,GNB,PCV3,2026,66703,0.91,60699.73,35205.8434,67953.0958,393.8664543153534,6455.416846783479,100.42778260876716,2258894.0,0.03008246327627591,0.0028577776765016326
47,GNB,PCV3,2027,67378,0.92,61987.76,35952.900799999996,69398.45202999999,402.224181922244,6592.398849193744,102.55882992699362,2308813.0,0.03005806534786489,0.0028553195296430437
48,GNB,PCV3,2028,68060,0.93,63295.8,36711.564,70866.81975999998,410.7117497730838,6731.508915289042,104.7229838163696,2359157.0,0.030039043505794647,0.0028533535136868985
49,GNB,PCV3,2029,68747,0.94,64622.17999999999,37480.86439999999,72356.85019999999,419.31832162562404,6872.569440553925,106.91748125971269,2409955.0,0.030024149911512865,0.0028517418128363083
50,GNB,PCV3,2030,69440,0.95,65968.0,38261.439999999995,73868.26117999999,428.05103512445993,7015.69740999857,109.14414220846042,2461206.0,0.03001303473987955,0.0028505120700983867
0,GNB,Rota,1980,32292,,,,,,,,781676.0,,
1,GNB,Rota,1981,33188,,,,,,,,793803.0,,
2,GNB,Rota,1982,34414,,,,,,,,810402.0,,
3,GNB,Rota,1983,35781,,,,,,,,830212.0,,
4,GNB,Rota,1984,37028,,,,,,,,851275.0,,
5,GNB,Rota,1985,37962,,,,,,,,872162.0,,
6,GNB,Rota,1986,38239,,,,,,,,892530.0,,
7,GNB,Rota,1987,38249,,,,,,,,912755.0,,
8,GNB,Rota,1988,38144,,,,,,,,933046.0,,
9,GNB,Rota,1989,38152,,,,,,,,953782.0,,
10,GNB,Rota,1990,38444,,,,,,,,975265.0,,
11,GNB,Rota,1991,39000,,,,,,,,997520.0,,
